time,open,high,low,close,volume
1785760200000,1842.48,1844.69,1841.46,1844.69,1056.6924
1785761100000,1844.7,1845.38,1842.15,1843.7,1078.6425
1785762000000,1843.69,1845.51,1843.18,1844.56,1238.8409
1785762900000,1844.57,1853.74,1842.46,1844.14,2515.9985
1785763800000,1844.15,1851.55,1838.42,1849.45,4446.2565
1785764700000,1849.44,1860.24,1844.52,1859.18,5129.1078
1785765600000,1859.18,1860.14,1852.45,1855.11,3293.6779
1785766500000,1855.1,1869.2,1851.34,1867.08,7410.7677
1785767400000,1867.08,1870.44,1862.27,1865.94,5338.9687
1785768300000,1865.94,1874.35,1862.14,1873.79,4963.1103
1785769200000,1873.79,1874.08,1863.46,1865.31,3573.9236
1785770100000,1865.31,1868.55,1862.14,1863.4,3478.3255
1785771000000,1863.41,1866.85,1861.71,1863.79,2106.0007
1785771900000,1863.79,1866.45,1860.43,1863.34,1681.5684
1785772800000,1863.34,1869.23,1861.68,1865.31,2079.4469
1785773700000,1865.3,1872.22,1865.24,1870.2,2434.1971
1785774600000,1870.19,1870.19,1863.31,1865.63,1456.9942
1785775500000,1865.64,1869.7,1865.41,1866.22,800.6075
1785776400000,1866.22,1870,1863.64,1869.33,1124.9283
1785777300000,1869.34,1874.93,1867.17,1867.95,2040.8065
1785778200000,1867.95,1871.72,1867.18,1870.18,1296.4967
1785779100000,1870.18,1871.17,1867.47,1868.84,1333.1247
1785780000000,1868.85,1873.41,1868.58,1872.73,1379.5426
1785780900000,1872.72,1874,1867.75,1868.89,1233.2489
1785781800000,1868.89,1871.09,1867.38,1869.03,969.9976
1785782700000,1869.04,1870.64,1866.72,1868.96,883.4929
1785783600000,1868.96,1871.59,1868.2,1870.89,1096.6494
1785784500000,1870.9,1874.06,1870.02,1872.51,1582.5238
1785785400000,1872.51,1876.5,1869.6,1871.67,1747.3937
1785786300000,1871.67,1873,1869.8,1870.2,1404.6736
1785787200000,1870.2,1872.75,1868.48,1871.51,859.0917
1785788100000,1871.51,1875.99,1871.51,1872.23,869.2515
1785789000000,1872.23,1872.99,1871.35,1872.49,511.4303
1785789900000,1872.48,1872.62,1866.61,1868.97,5107.5956
1785790800000,1868.97,1868.98,1865.48,1866.43,861.3395
1785791700000,1866.43,1867.2,1864.78,1866.65,1571.7106
1785792600000,1866.64,1869.15,1866.64,1868.67,882.4277
1785793500000,1868.67,1868.8,1863.57,1863.6,1409.6873
1785794400000,1863.6,1864.75,1852.45,1859.47,3150.2588
1785795300000,1859.46,1866.12,1858.85,1859.55,1673.7532
1785796200000,1859.55,1859.55,1856.01,1856.89,938.3637
1785797100000,1856.89,1860.9,1856.73,1860.4,638.932
1785798000000,1860.39,1860.39,1856.22,1856.74,701.5309
1785798900000,1856.74,1859.59,1856.74,1859.47,680.8259
1785799800000,1859.48,1859.97,1857.15,1858.65,746.7964
1785800700000,1858.64,1860.5,1857.73,1860.5,438.4544
1785801600000,1860.5,1863.12,1857.97,1859.53,1829.9756
1785802500000,1859.54,1859.74,1855.59,1856.87,1206.4959
1785803400000,1856.86,1856.86,1848.38,1852.26,5654.5743
1785804300000,1852.26,1856.19,1849.64,1851.3,1396.3912
1785805200000,1851.3,1854.46,1849.12,1852.94,1745.6305
1785806100000,1852.94,1857.64,1851.3,1855.7,1258.0724
1785807000000,1855.71,1869.72,1855.45,1865.96,3890.0579
1785807900000,1865.96,1869.21,1863.69,1867.64,2149.8421
1785808800000,1867.64,1868.83,1864.48,1865.5,1488.488
1785809700000,1865.49,1866.47,1862.52,1862.83,1517.0555
1785810600000,1862.83,1872.5,1862.09,1868.69,1599.2784
1785811500000,1868.7,1869.78,1865.36,1866.17,739.9915
1785812400000,1866.17,1866.82,1860,1860.01,1487.6148
1785813300000,1860.01,1862.62,1858.38,1862.26,1533.7268
1785814200000,1862.25,1866.96,1862.25,1865.05,630.4316
1785815100000,1865.06,1866.8,1864.19,1864.19,730.6937
1785816000000,1864.2,1864.85,1862.09,1863.23,1101.5606
1785816900000,1863.24,1867.52,1863.01,1866.19,1053.3658
1785817800000,1866.19,1871.22,1866.18,1871.09,1620.1639
1785818700000,1871.08,1874.71,1868,1868.01,2355.967
1785819600000,1868,1870.54,1864.43,1864.79,1367.927
1785820500000,1864.79,1866.83,1864.64,1864.83,675.3262
1785821400000,1864.83,1866,1864.43,1865.66,503.7483
1785822300000,1865.65,1865.81,1864.28,1864.42,751.8056
1785823200000,1864.42,1865.16,1862.97,1863.86,852.1122
1785824100000,1863.87,1882.44,1862.21,1862.72,10448.3741
1785825000000,1862.72,1863.65,1855.69,1856.65,2339.3057
1785825900000,1856.64,1856.96,1854.65,1856.96,2038.2138
1785826800000,1856.96,1858.79,1855.03,1855.51,1299.4911
1785827700000,1855.51,1857.93,1853.54,1857.93,1834.8059
1785828600000,1857.93,1864.13,1857.93,1859.8,2273.9738
1785829500000,1859.81,1864.98,1859.8,1863.87,2302.7493
1785830400000,1863.88,1865.88,1861.82,1862.89,1350.0985
1785831300000,1862.9,1862.9,1859.83,1860.45,929.9598
1785832200000,1860.44,1860.62,1856.96,1860.46,1139.7216
1785833100000,1860.45,1860.46,1857.76,1857.89,761.1295
1785834000000,1857.88,1858.76,1855.36,1856.4,1935.4991
1785834900000,1856.4,1856.8,1853.48,1856.73,1436.8234
1785835800000,1856.72,1857.24,1853.71,1856.29,1038.5337
1785836700000,1856.29,1858.83,1855.01,1858.71,1077.971
1785837600000,1858.71,1859.22,1854.85,1854.85,1056.1683
1785838500000,1854.84,1860.36,1854.11,1855.93,1923.693
1785839400000,1855.92,1863.81,1855.44,1863.35,1485.7105
1785840300000,1863.35,1873.03,1862.65,1866.94,4393.0848
1785841200000,1866.95,1869.65,1866.38,1867.06,1594.8622
1785842100000,1867.07,1871.58,1866.18,1868.98,1514.5795
1785843000000,1868.98,1873.23,1866.71,1872.52,1578.0232
1785843900000,1872.52,1874.78,1870.32,1872.89,2293.4748
1785844800000,1872.88,1873,1869.2,1869.2,1198.0726
1785845700000,1869.21,1872.22,1868.09,1872.12,1438.7925
1785846600000,1872.13,1882,1871.1,1878.31,4206.9463
1785847500000,1878.31,1879.05,1874.88,1875.11,1311.5086
1785848400000,1875.11,1877.63,1873.98,1875.27,1376.0402
1785849300000,1875.26,1876.38,1870,1870.17,3473.2552
1785850200000,1870.17,1876,1867.72,1873.39,5293.4714
1785851100000,1873.38,1873.8,1860.01,1862.06,4531.3379
1785852000000,1862.06,1869.81,1858.72,1864.65,4202.7995
1785852900000,1864.68,1867.5,1858.72,1867.33,2829.415
1785853800000,1867.32,1875.71,1866,1874.24,3857.6416
1785854700000,1874.23,1875.04,1871.32,1873.03,1735.1893
1785855600000,1873.02,1875.39,1866.86,1870.11,2215.8569
1785856500000,1870.11,1870.22,1865.43,1866.68,2707.6324
1785857400000,1866.67,1872.26,1862.05,1872.05,2047.8715
1785858300000,1872.05,1877.85,1870.48,1873.07,2757.9354
1785859200000,1873.08,1874.09,1869.65,1870.53,3888.3284
1785860100000,1870.54,1873.4,1869.55,1869.55,1845.8211
1785861000000,1869.55,1871.42,1865.65,1867.21,1342.1325
1785861900000,1867.22,1869.98,1866.81,1869.68,909.0588
1785862800000,1869.69,1877.88,1869.69,1874.13,3050.1366
1785863700000,1874.12,1875.65,1867.11,1875.18,4993.8984
1785864600000,1875.17,1877.51,1873.68,1875.73,1473.1433
1785865500000,1875.73,1876.49,1867.01,1869.53,2495.3157
1785866400000,1869.54,1877.07,1869.3,1876.99,1545.4542
1785867300000,1876.99,1880.94,1874.91,1879.04,3187.085
1785868200000,1879.03,1879.31,1873.4,1875.39,1188.786
1785869100000,1875.39,1876.42,1874.32,1875.29,1607.605
1785870000000,1875.29,1878.01,1873.86,1877.99,4104.4266
1785870900000,1878,1878.57,1874.08,1875.19,801.3282
1785871800000,1875.19,1881.81,1874.29,1880.67,1792.0377
1785872700000,1880.68,1880.68,1874.58,1875.26,1486.6728
1785873600000,1875.26,1875.65,1872.41,1874.14,1679.9615
1785874500000,1874.13,1874.13,1866.17,1871.63,1912.8589
1785875400000,1871.63,1879.84,1871.63,1879.15,1273.0297
1785876300000,1879.15,1879.15,1874.94,1876.65,1019.1076
1785877200000,1876.65,1876.65,1872.61,1872.78,805.359
1785878100000,1872.78,1875.91,1872.27,1873.88,419.6486
1785879000000,1873.88,1874.08,1872.43,1873.4,681.8029
1785879900000,1873.4,1873.98,1871.85,1872.32,505.5137
1785880800000,1872.32,1873.31,1868.48,1873.31,1563.1406
1785881700000,1873.3,1876.92,1872.8,1876.07,940.9055
1785882600000,1876.07,1876.9,1874.6,1874.73,443.3608
1785883500000,1874.73,1875.76,1872.98,1875.64,356.1226
1785884400000,1875.64,1878.78,1873.15,1878.02,1321.6434
1785885300000,1878.01,1881.28,1870.12,1870.14,1784.7904
1785886200000,1870.14,1873.25,1869.07,1871.64,1735.1497
1785887100000,1871.64,1872.07,1869.43,1869.75,730.6103
1785888000000,1869.74,1870.32,1867.4,1867.4,1544.3081
1785888900000,1867.41,1868.35,1866.03,1868.1,2111.7333
1785889800000,1868.11,1873.87,1865,1867.84,2002.7026
